zip,lat,lng,city,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all
91362,34.19244,-118.81949,Thousand Oaks,36205,736.1,6111,Ventura,"{""06111"": 94.55, ""06037"": 5.45}",Ventura|Los Angeles,06111|06037
91364,34.1548,-118.59492,Woodland Hills,28662,1467.8,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91367,34.17708,-118.61518,Woodland Hills,45427,2342.5,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91371,34.18505,-118.57605,Woodland Hills,0,0,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91377,34.1847,-118.76652,Oak Park,13656,977.4,6111,Ventura,"{""06111"": 100}",Ventura,6111
91381,34.3753,-118.60744,Stevenson Ranch,21857,213.5,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91384,34.51604,-118.67289,Castaic,27278,101.7,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91387,34.39708,-118.3707,Canyon Country,46283,334.5,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91390,34.53159,-118.40668,Santa Clarita,18722,45.7,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91401,34.17801,-118.43183,Van Nuys,39011,4256.2,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91402,34.22413,-118.4448,Panorama City,66710,6912.6,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91403,34.14716,-118.46311,Sherman Oaks,25566,2751.8,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91405,34.20153,-118.44863,Van Nuys,54887,6236,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91406,34.19791,-118.48987,Van Nuys,52661,2523.1,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91411,34.17853,-118.45956,Van Nuys,23520,4653,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91423,34.14924,-118.43239,Sherman Oaks,32536,3092.5,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91436,34.15219,-118.49053,Encino,16424,1214.7,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91501,34.19469,-118.29431,Burbank,19343,2737.6,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91502,34.17684,-118.30936,Burbank,11732,3372.3,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91504,34.21349,-118.31478,Burbank,27268,1129.7,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91505,34.17583,-118.34692,Burbank,31843,2296.5,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91506,34.17134,-118.32384,Burbank,18773,2991.1,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91601,34.16827,-118.37222,North Hollywood,37033,5423.1,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91602,34.15078,-118.36633,North Hollywood,19760,3739.5,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91604,34.13985,-118.39435,Studio City,32118,2616,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91605,34.20699,-118.40067,North Hollywood,52086,3745,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91606,34.18655,-118.38867,North Hollywood,43202,5010.6,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91607,34.16633,-118.39982,Valley Village,30918,4837.2,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91608,34.13839,-118.35272,Universal City,38,24.8,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91701,34.13784,-117.60028,Rancho Cucamonga,38597,2016.1,6071,San Bernardino,"{""06071"": 100}",San Bernardino,6071
91702,34.24129,-117.82614,Azusa,61766,366.7,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91706,34.09627,-117.96855,Baldwin Park,71620,2043.8,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91708,33.95141,-117.64506,Chino,17308,826.2,6071,San Bernardino,"{""06071"": 99.86, ""06065"": 0.14}",San Bernardino|Riverside,06071|06065
91709,33.95105,-117.72549,Chino Hills,78200,673.7,6071,San Bernardino,"{""06071"": 99.65, ""06037"": 0.35}",San Bernardino|Los Angeles,06071|06037
91710,34.00507,-117.68249,Chino,80186,1405.2,6071,San Bernardino,"{""06071"": 100}",San Bernardino,6071
91711,34.12836,-117.71523,Claremont,37538,970.4,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91722,34.09731,-117.90612,Covina,34087,3190.8,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91723,34.08495,-117.88652,Covina,18200,3012,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91724,34.0805,-117.85515,Covina,28113,1740.7,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91730,34.10023,-117.5811,Rancho Cucamonga,71692,2016.2,6071,San Bernardino,"{""06071"": 100}",San Bernardino,6071
91731,34.07914,-118.04047,El Monte,28122,2860.8,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91732,34.07239,-118.01455,El Monte,58056,4937.7,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91733,34.0454,-118.05314,South El Monte,41716,2387.3,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91737,34.15523,-117.57808,Rancho Cucamonga,22797,872.6,6071,San Bernardino,"{""06071"": 100}",San Bernardino,6071
91739,34.1622,-117.51558,Rancho Cucamonga,41722,566.8,6071,San Bernardino,"{""06071"": 100}",San Bernardino,6071
91740,34.11884,-117.8534,Glendora,26160,2016.3,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91741,34.1647,-117.83197,Glendora,26166,496,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91744,34.02914,-117.93735,La Puente,78253,3476.1,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91745,33.99926,-117.97225,Hacienda Heights,54996,1639.7,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91746,34.04397,-117.98785,La Puente,28256,1878,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91748,33.9769,-117.89924,Rowland Heights,43137,1174.9,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91750,34.14927,-117.76647,La Verne,33267,692.9,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91752,33.99575,-117.53399,Mira Loma,37551,961.3,6065,Riverside,"{""06065"": 100}",Riverside,6065
91754,34.051,-118.14451,Monterey Park,33176,2834.2,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91755,34.04832,-118.11496,Monterey Park,26413,3237,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91759,34.2541,-117.69194,Mt Baldy,290,1.4,6037,Los Angeles,"{""06037"": 79.33, ""06071"": 20.67}",Los Angeles|San Bernardino,06037|06071
91761,34.03541,-117.5915,Ontario,62506,847,6071,San Bernardino,"{""06071"": 100}",San Bernardino,6071
91762,34.02764,-117.64308,Ontario,63656,1720,6071,San Bernardino,"{""06071"": 100}",San Bernardino,6071
91763,34.07208,-117.69828,Montclair,37515,2732.9,6071,San Bernardino,"{""06071"": 100}",San Bernardino,6071
91764,34.07533,-117.60164,Ontario,55412,2705.9,6071,San Bernardino,"{""06071"": 100}",San Bernardino,6071
91765,33.98725,-117.81473,Diamond Bar,44779,930.9,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91766,34.04192,-117.75698,Pomona,68673,2625.6,6037,Los Angeles,"{""06037"": 95.85, ""06071"": 4.15}",Los Angeles|San Bernardino,06037|06071
91767,34.08143,-117.73868,Pomona,50308,3416.9,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91768,34.06358,-117.78941,Pomona,34921,1644.3,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91770,34.06395,-118.08361,Rosemead,58893,3485.2,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91773,34.1072,-117.80928,San Dimas,33917,874.4,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91775,34.11454,-118.08946,San Gabriel,23776,2961.9,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91776,34.08987,-118.09519,San Gabriel,37769,4365,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91780,34.10152,-118.05584,Temple City,35136,3527.9,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91784,34.14103,-117.65831,Upland,26900,1136.3,6071,San Bernardino,"{""06071"": 100}",San Bernardino,6071
91786,34.10525,-117.66206,Upland,55519,2396.9,6071,San Bernardino,"{""06071"": 100}",San Bernardino,6071
91789,34.01858,-117.85408,Walnut,40933,996,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91790,34.06722,-117.93788,West Covina,44791,3004.8,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91791,34.06134,-117.89425,West Covina,33321,1936.9,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91792,34.02586,-117.89989,West Covina,30921,3107.7,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91801,34.09093,-118.12776,Alhambra,53730,4797.7,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91803,34.0749,-118.14624,Alhambra,27803,3293,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037
91901,32.81467,-116.71929,Alpine,18300,90.7,6073,San Diego,"{""06073"": 100}",San Diego,6073
91902,32.67479,-117.00475,Bonita,17445,600.5,6073,San Diego,"{""06073"": 100}",San Diego,6073
91905,32.67773,-116.30734,Boulevard,1466,6.8,6073,San Diego,"{""06073"": 100}",San Diego,6073
91906,32.66241,-116.47255,Campo,3375,12.4,6073,San Diego,"{""06073"": 100}",San Diego,6073
91910,32.63653,-117.06301,Chula Vista,77957,2391.4,6073,San Diego,"{""06073"": 100}",San Diego,6073
91911,32.60686,-117.04984,Chula Vista,84619,2567,6073,San Diego,"{""06073"": 100}",San Diego,6073
91913,32.62174,-116.98609,Chula Vista,57067,2422.4,6073,San Diego,"{""06073"": 100}",San Diego,6073
91914,32.66604,-116.95426,Chula Vista,17036,990,6073,San Diego,"{""06073"": 100}",San Diego,6073
91915,32.62266,-116.95013,Chula Vista,35385,1767.7,6073,San Diego,"{""06073"": 100}",San Diego,6073
91916,32.91103,-116.63201,Descanso,1757,11,6073,San Diego,"{""06073"": 100}",San Diego,6073
91917,32.6267,-116.71894,Dulzura,889,6.6,6073,San Diego,"{""06073"": 100}",San Diego,6073
91931,32.83758,-116.58029,Guatay,735,34.6,6073,San Diego,"{""06073"": 100}",San Diego,6073
91932,32.56923,-117.11798,Imperial Beach,25897,2338,6073,San Diego,"{""06073"": 100}",San Diego,6073
91934,32.66488,-116.16828,Jacumba,1265,9.5,6073,San Diego,"{""06073"": 99.87, ""06025"": 0.13}",San Diego|Imperial,06073|06025
91935,32.70214,-116.78721,Jamul,9466,34.6,6073,San Diego,"{""06073"": 100}",San Diego,6073
91941,32.75964,-116.99253,La Mesa,33706,1582.6,6073,San Diego,"{""06073"": 100}",San Diego,6073
91942,32.77728,-117.02129,La Mesa,40920,2738.1,6073,San Diego,"{""06073"": 100}",San Diego,6073
91945,32.73315,-117.03402,Lemon Grove,27531,2689.1,6073,San Diego,"{""06073"": 100}",San Diego,6073
91948,32.87509,-116.47076,Mount Laguna,123,1.4,6073,San Diego,"{""06073"": 100}",San Diego,6073
91950,32.66952,-117.09313,National City,57173,3008.5,6073,San Diego,"{""06073"": 100}",San Diego,6073
91962,32.79248,-116.48044,Pine Valley,2457,16.2,6073,San Diego,"{""06073"": 100}",San Diego,6073
91963,32.64798,-116.5964,Potrero,617,5.8,6073,San Diego,"{""06073"": 100}",San Diego,6073
91977,32.72387,-116.99631,Spring Valley,62957,2450.9,6073,San Diego,"{""06073"": 100}",San Diego,6073
91978,32.71209,-116.94103,Spring Valley,10511,339.9,6073,San Diego,"{""06073"": 100}",San Diego,6073
91980,32.58685,-116.61969,Tecate,157,16.3,6073,San Diego,"{""06073"": 100}",San Diego,6073
92003,33.28701,-117.19977,Bonsall,4978,128,6073,San Diego,"{""06073"": 100}",San Diego,6073
92004,33.18481,-116.15688,Borrego Springs,3030,1.3,6073,San Diego,"{""06073"": 58.05, ""06025"": 41.95}",San Diego|Imperial,06073|06025
92007,33.02216,-117.27389,Cardiff By The Sea,11764,1964,6073,San Diego,"{""06073"": 100}",San Diego,6073
92008,33.14564,-117.31691,Carlsbad,27707,1028.6,6073,San Diego,"{""06073"": 100}",San Diego,6073
92009,33.09535,-117.24574,Carlsbad,45778,1450.5,6073,San Diego,"{""06073"": 100}",San Diego,6073
92010,33.15676,-117.28423,Carlsbad,17300,810.4,6073,San Diego,"{""06073"": 100}",San Diego,6073
92011,33.10698,-117.29507,Carlsbad,23715,1400.7,6073,San Diego,"{""06073"": 100}",San Diego,6073
92014,32.96797,-117.24879,Del Mar,13260,812,6073,San Diego,"{""06073"": 100}",San Diego,6073
92019,32.77886,-116.87142,El Cajon,45801,557.3,6073,San Diego,"{""06073"": 100}",San Diego,6073
92020,32.79557,-116.9697,El Cajon,58490,2031.6,6073,San Diego,"{""06073"": 100}",San Diego,6073
92021,32.83514,-116.87462,El Cajon,69306,954.4,6073,San Diego,"{""06073"": 100}",San Diego,6073
92024,33.05716,-117.25651,Encinitas,50030,1071.7,6073,San Diego,"{""06073"": 100}",San Diego,6073
92025,33.08492,-117.02967,Escondido,50046,863.7,6073,San Diego,"{""06073"": 100}",San Diego,6073
92026,33.2111,-117.11157,Escondido,53041,567.9,6073,San Diego,"{""06073"": 100}",San Diego,6073
92027,33.13263,-116.98335,Escondido,55232,357.4,6073,San Diego,"{""06073"": 100}",San Diego,6073
92028,33.38613,-117.22658,Fallbrook,50905,168.4,6073,San Diego,"{""06073"": 99.29, ""06065"": 0.71}",San Diego|Riverside,06073|06065
92029,33.08555,-117.12885,Escondido,20296,347.4,6073,San Diego,"{""06073"": 100}",San Diego,6073
92036,33.01137,-116.37672,Julian,3128,2.4,6073,San Diego,"{""06073"": 100}",San Diego,6073
92037,32.85257,-117.25104,La Jolla,39284,1259.1,6073,San Diego,"{""06073"": 100}",San Diego,6073
92040,32.90665,-116.88875,Lakeside,45978,264.2,6073,San Diego,"{""06073"": 100}",San Diego,6073
92054,33.19377,-117.35508,Oceanside,37546,1940.1,6073,San Diego,"{""06073"": 100}",San Diego,6073
92055,33.38123,-117.42874,Camp Pendleton,11181,33.2,6073,San Diego,"{""06073"": 100}",San Diego,6073
92056,33.20197,-117.28939,Oceanside,53265,1670.7,6073,San Diego,"{""06073"": 100}",San Diego,6073
92057,33.25326,-117.28704,Oceanside,57994,1496.4,6073,San Diego,"{""06073"": 100}",San Diego,6073
92058,33.28379,-117.34182,Oceanside,49189,429.1,6073,San Diego,"{""06073"": 100}",San Diego,6073
92059,33.38277,-117.05193,Pala,1449,20.3,6073,San Diego,"{""06073"": 100}",San Diego,6073
92060,33.35043,-116.86451,Palomar Mountain,591,3.3,6073,San Diego,"{""06073"": 100}",San Diego,6073
92061,33.30036,-116.93048,Pauma Valley,1693,18.8,6073,San Diego,"{""06073"": 100}",San Diego,6073
92064,32.98038,-117.01746,Poway,48555,442.8,6073,San Diego,"{""06073"": 100}",San Diego,6073
92065,33.04736,-116.84386,Ramona,37397,85.3,6073,San Diego,"{""06073"": 100}",San Diego,6073
92066,33.21541,-116.53583,Ranchita,314,5.5,6073,San Diego,"{""06073"": 100}",San Diego,6073
92067,33.02087,-117.19209,Rancho Santa Fe,8245,142.2,6073,San Diego,"{""06073"": 100}",San Diego,6073
92069,33.17536,-117.15761,San Marcos,46825,978.8,6073,San Diego,"{""06073"": 100}",San Diego,6073
92070,33.18513,-116.74071,Santa Ysabel,749,2.2,6073,San Diego,"{""06073"": 100}",San Diego,6073
92071,32.85045,-116.99479,Santee,59739,1223.7,6073,San Diego,"{""06073"": 100}",San Diego,6073
92075,32.99735,-117.25875,Solana Beach,11996,1354.9,6073,San Diego,"{""06073"": 100}",San Diego,6073
92078,33.11834,-117.18554,San Marcos,53542,1237.9,6073,San Diego,"{""06073"": 100}",San Diego,6073
92081,33.16451,-117.24056,Vista,29596,1278.8,6073,San Diego,"{""06073"": 100}",San Diego,6073
92082,33.2518,-117.00284,Valley Center,20596,63.3,6073,San Diego,"{""06073"": 100}",San Diego,6073
92083,33.19808,-117.24844,Vista,37957,2642,6073,San Diego,"{""06073"": 100}",San Diego,6073
92084,33.22454,-117.20334,Vista,49533,674.8,6073,San Diego,"{""06073"": 100}",San Diego,6073
92086,33.29718,-116.64176,Warner Springs,1410,2.5,6073,San Diego,"{""06073"": 100}",San Diego,6073
92091,33.03432,-117.19704,Rancho Santa Fe,1215,363.6,6073,San Diego,"{""06073"": 100}",San Diego,6073
92092,32.87544,-117.23621,La Jolla,985,2852.5,6073,San Diego,"{""06073"": 100}",San Diego,6073
92093,32.88219,-117.23706,La Jolla,4090,1776.3,6073,San Diego,"{""06073"": 100}",San Diego,6073
92096,33.12819,-117.15631,San Marcos,0,0,6073,San Diego,"{""06073"": 100}",San Diego,6073
92101,32.7162,-117.18589,San Diego,48163,3454.1,6073,San Diego,"{""06073"": 100}",San Diego,6073
92102,32.71595,-117.11749,San Diego,39001,3353.2,6073,San Diego,"{""06073"": 100}",San Diego,6073
92103,32.74782,-117.16738,San Diego,34817,3648.2,6073,San Diego,"{""06073"": 100}",San Diego,6073
92104,32.74191,-117.12781,San Diego,46912,4902.6,6073,San Diego,"{""06073"": 100}",San Diego,6073
92105,32.73756,-117.09193,San Diego,71284,4782,6073,San Diego,"{""06073"": 100}",San Diego,6073
92106,32.71334,-117.23617,San Diego,20863,1422.2,6073,San Diego,"{""06073"": 100}",San Diego,6073
92107,32.7402,-117.24357,San Diego,29789,3803.1,6073,San Diego,"{""06073"": 100}",San Diego,6073
92108,32.77423,-117.14097,San Diego,24401,2137.2,6073,San Diego,"{""06073"": 100}",San Diego,6073
92109,32.78699,-117.23273,San Diego,44456,2255.8,6073,San Diego,"{""06073"": 100}",San Diego,6073
92110,32.76533,-117.19965,San Diego,31186,2404.9,6073,San Diego,"{""06073"": 100}",San Diego,6073
92111,32.8065,-117.16897,San Diego,45888,2089.7,6073,San Diego,"{""06073"": 100}",San Diego,6073
92113,32.69591,-117.12012,San Diego,49047,4198.5,6073,San Diego,"{""06073"": 100}",San Diego,6073
92114,32.70778,-117.05529,San Diego,64820,3019.6,6073,San Diego,"{""06073"": 100}",San Diego,6073
92115,32.76154,-117.07187,San Diego,64011,4006,6073,San Diego,"{""06073"": 100}",San Diego,6073
92116,32.76484,-117.12303,San Diego,31484,3596.7,6073,San Diego,"{""06073"": 100}",San Diego,6073
92117,32.82493,-117.19972,San Diego,52645,2335.6,6073,San Diego,"{""06073"": 100}",San Diego,6073
92118,32.67466,-117.16915,Coronado,18495,928.6,6073,San Diego,"{""06073"": 100}",San Diego,6073
92119,32.80896,-117.03232,San Diego,24868,1462.6,6073,San Diego,"{""06073"": 100}",San Diego,6073
92120,32.79526,-117.07317,San Diego,31797,1598.4,6073,San Diego,"{""06073"": 100}",San Diego,6073
92121,32.8973,-117.20231,San Diego,4157,128,6073,San Diego,"{""06073"": 100}",San Diego,6073
92122,32.85681,-117.21017,San Diego,45437,3261.9,6073,San Diego,"{""06073"": 100}",San Diego,6073
92123,32.80958,-117.13419,San Diego,32999,1479.6,6073,San Diego,"{""06073"": 100}",San Diego,6073
92124,32.82823,-117.08528,San Diego,31032,1224.6,6073,San Diego,"{""06073"": 100}",San Diego,6073
92126,32.912,-117.14344,San Diego,77239,2573.9,6073,San Diego,"{""06073"": 100}",San Diego,6073
92127,33.01913,-117.12339,San Diego,50711,863.5,6073,San Diego,"{""06073"": 100}",San Diego,6073
92128,32.99687,-117.07308,San Diego,48492,1599.5,6073,San Diego,"{""06073"": 100}",San Diego,6073
92129,32.96354,-117.12622,San Diego,53080,1566.4,6073,San Diego,"{""06073"": 100}",San Diego,6073
92130,32.94763,-117.20586,San Diego,59768,1243.1,6073,San Diego,"{""06073"": 100}",San Diego,6073
92131,32.89604,-117.05737,San Diego,35831,358,6073,San Diego,"{""06073"": 100}",San Diego,6073
92132,32.71368,-117.17201,San Diego,0,0,6073,San Diego,"{""06073"": 100}",San Diego,6073
92134,32.72512,-117.14541,San Diego,295,1517.1,6073,San Diego,"{""06073"": 100}",San Diego,6073
92135,32.69487,-117.19461,San Diego,1013,929.8,6073,San Diego,"{""06073"": 100}",San Diego,6073
92136,32.68254,-117.12307,San Diego,8774,3557.2,6073,San Diego,"{""06073"": 100}",San Diego,6073
92139,32.68006,-117.04889,San Diego,34780,3753.4,6073,San Diego,"{""06073"": 100}",San Diego,6073
92140,32.74041,-117.1984,San Diego,2490,1796.5,6073,San Diego,"{""06073"": 100}",San Diego,6073
92145,32.86292,-117.14579,San Diego,2583,93.7,6073,San Diego,"{""06073"": 100}",San Diego,6073
92147,32.72478,-117.21895,San Diego,172,763,6073,San Diego,"{""06073"": 100}",San Diego,6073
92154,32.578,-116.96621,San Diego,82832,623.4,6073,San Diego,"{""06073"": 100}",San Diego,6073
92155,32.67148,-117.16714,San Diego,141,138.6,6073,San Diego,"{""06073"": 100}",San Diego,6073
92161,32.8742,-117.23159,San Diego,24,105.6,6073,San Diego,"{""06073"": 100}",San Diego,6073
92173,32.55552,-117.05114,San Ysidro,26507,3556.8,6073,San Diego,"{""06073"": 100}",San Diego,6073
92179,32.58409,-116.93349,San Diego,3034,4683.5,6073,San Diego,"{""06073"": 100}",San Diego,6073
92182,32.77498,-117.07424,San Diego,0,0,6073,San Diego,"{""06073"": 100}",San Diego,6073
92201,33.70804,-116.23502,Indio,66364,1580.5,6065,Riverside,"{""06065"": 100}",Riverside,6065
92203,33.75159,-116.24139,Indio,33381,698.3,6065,Riverside,"{""06065"": 100}",Riverside,6065
92210,33.70357,-116.33953,Indian Wells,4830,130.1,6065,Riverside,"{""06065"": 100}",Riverside,6065
92211,33.76593,-116.33241,Palm Desert,27375,713,6065,Riverside,"{""06065"": 100}",Riverside,6065
92220,33.93992,-116.83935,Banning,33428,91.3,6065,Riverside,"{""06065"": 100}",Riverside,6065
92222,32.78346,-114.54965,Bard,0,0,6025,Imperial,"{""06025"": 100}",Imperial,6025
92223,33.9382,-116.98137,Beaumont,62797,538.9,6065,Riverside,"{""06065"": 100}",Riverside,6065
92225,33.71642,-114.65606,Blythe,21101,14,6065,Riverside,"{""06065"": 99.52, ""06025"": 0.48}",Riverside|Imperial,06065|06025
92227,32.98677,-115.3341,Brawley,28147,18.3,6025,Imperial,"{""06025"": 100}",Imperial,6025
92230,33.9088,-116.76879,Cabazon,2105,69.6,6065,Riverside,"{""06065"": 100}",Riverside,6065
92231,32.68751,-115.56433,Calexico,38547,217.1,6025,Imperial,"{""06025"": 100}",Imperial,6025
92233,33.14736,-115.50686,Calipatria,6837,17.4,6025,Imperial,"{""06025"": 100}",Imperial,6025
92234,33.81386,-116.46663,Cathedral City,52047,1361.2,6065,Riverside,"{""06065"": 100}",Riverside,6065
